kabupaten,kecamatan,x1_banjir,x2_angin,x3_gempa,x4_longsor,x5_kebakaran,latitude,longitude,cluster
kabupaten bogor,tamansari,0.0531561461794019,0.6851851851851851,0.0,0.0693641618497109,0.0256410256410256,-6.6450597,106.7656102,0
kabupaten bogor,tanjungsari,0.0,0.074074074074074,0.0014409221902017,0.0751445086705202,0.0256410256410256,-6.610822,107.138047,0
kabupaten bogor,tenjo,0.0066445182724252,0.074074074074074,0.0057636887608069,0.0115606936416184,0.0,-6.326875,106.4631601,0
kabupaten bogor,tenjolaya,0.0132890365448504,0.1851851851851851,0.0244956772334293,0.1213872832369942,0.0256410256410256,-6.619836,106.695157,0
kabupaten ciamis,banjaranyar,0.0398671096345514,0.1481481481481481,0.1440922190201729,0.1907514450867052,0.1282051282051282,-7.5102946,108.5485483,0
kabupaten ciamis,banjarsari,0.0664451827242525,0.3703703703703703,0.0403458213256484,0.0,0.0512820512820512,-7.48866,108.6151386,0
kabupaten ciamis,baregbeg,0.0199335548172757,0.1666666666666666,0.0129682997118155,0.1040462427745664,0.0512820512820512,-7.3026769,108.362123,0
kabupaten ciamis,ciamis,0.0033222591362126,0.037037037037037,0.0014409221902017,0.0231213872832369,0.0,-7.32651,108.357063,0
kabupaten ciamis,cidolog,0.0166112956810631,0.2592592592592592,0.0619596541786743,0.0982658959537572,0.0512820512820512,-7.4116706,108.4467189,0
kabupaten ciamis,cihaurbeuti,0.0365448504983388,0.2222222222222222,0.031700288184438,0.1791907514450867,0.0512820512820512,-7.223913,108.2022352,0
kabupaten ciamis,cijeungjing,0.0033222591362126,1.0,0.085014409221902,0.0809248554913294,0.1282051282051282,-7.3346309,108.4174281,-1
kabupaten ciamis,cikoneng,0.0,0.1851851851851851,0.0360230547550432,0.1676300578034682,0.0512820512820512,-7.3096193,108.2670658,0
kabupaten ciamis,cimaragas,0.0166112956810631,0.1296296296296296,0.0072046109510086,0.0404624277456647,0.0512820512820512,-7.3726826,108.4590417,0
kabupaten ciamis,cipaku,0.0,0.2037037037037037,0.0043227665706051,0.2601156069364161,0.0256410256410256,-7.2219733,108.3324445,0
kabupaten ciamis,cisaga,0.0099667774086378,0.3148148148148147,0.0417867435158501,0.0578034682080924,0.1794871794871795,-7.346784,108.5154672,0
kabupaten ciamis,jatinagara,0.0033222591362126,0.1111111111111111,0.0187319884726224,0.0693641618497109,0.0,-7.1727764,108.4188244,0
kabupaten ciamis,kawali,0.0066445182724252,0.2222222222222222,0.0100864553314121,0.0635838150289017,0.0,-7.1856952,108.3692607,0
kabupaten ciamis,lakbok,0.0365448504983388,0.7222222222222222,0.0403458213256484,0.0115606936416184,0.0256410256410256,-7.400122,108.644651,0
kabupaten ciamis,lumbung,0.0033222591362126,0.1666666666666666,0.0100864553314121,0.1040462427745664,0.0,-7.1623986,108.3287772,0
kabupaten ciamis,pamarican,0.0299003322259136,0.1481481481481481,0.0129682997118155,0.0404624277456647,0.0512820512820512,-7.457431,108.5236228,0
kabupaten ciamis,panawangan,0.0,0.1851851851851851,0.0172910662824207,0.2601156069364161,0.0,-7.1173411,108.3810779,0
kabupaten ciamis,panjalu,0.0166112956810631,0.037037037037037,0.0043227665706051,0.0751445086705202,0.0,-7.1349686,108.2694939,0
kabupaten ciamis,panumbangan,0.1129568106312292,0.2962962962962963,0.0417867435158501,0.3063583815028901,0.1025641025641025,-7.1600761,108.2023805,0
kabupaten ciamis,purwadadi,0.0697674418604651,0.2962962962962963,0.0590778097982708,0.0809248554913294,0.0256410256410256,-7.4496911,108.6547118,0
kabupaten ciamis,rajadesa,0.0099667774086378,0.2407407407407407,0.0288184438040345,0.1618497109826589,0.0512820512820512,7.1828604,108.4349084,0
kabupaten ciamis,rancah,0.0132890365448504,0.6296296296296295,0.0374639769452449,0.1734104046242774,0.0512820512820512,-7.1976484,108.5036054,0
kabupaten ciamis,sadananya,0.0033222591362126,0.1851851851851851,0.015850144092219,0.1213872832369942,0.0256410256410256,-7.233988,108.30935,0
kabupaten ciamis,sindangkasih,0.0,0.1111111111111111,0.0216138328530259,0.1445086705202312,0.0256410256410256,-7.3036716,108.2443341,0
kabupaten ciamis,sukadana,0.0598006644518272,0.2222222222222222,0.0389048991354466,0.1271676300578034,0.0769230769230769,-7.2617894,108.4321846,0
kabupaten ciamis,sukamantri,0.0066445182724252,0.1111111111111111,0.0144092219020172,0.0867052023121387,0.0,-7.085193,108.2715196,0
kabupaten ciamis,tambaksari,0.0033222591362126,0.1481481481481481,0.0072046109510086,0.1213872832369942,0.0,-7.2487038,108.5355858,0
kabupaten cianjur,agrabinta,0.0797342192691029,0.2407407407407407,0.0778097982708933,0.2196531791907514,0.0256410256410256,-7.40654,106.897369,0
kabupaten cianjur,bojongpicung,0.0232558139534883,0.0555555555555555,0.0201729106628242,0.1040462427745664,0.1538461538461538,-6.8508819,107.2698802,0
kabupaten cianjur,campaka,0.0,0.0555555555555555,0.0619596541786743,0.2427745664739884,0.3333333333333333,-7.0118954,107.1437942,0
kabupaten cianjur,campakamulya,0.0,0.0,0.0216138328530259,0.1156069364161849,0.0512820512820512,-7.0758486,107.1733902,0
kabupaten cianjur,cianjur,0.0066445182724252,0.0,1.0,0.0231213872832369,0.0,-6.824096,107.1374006,-1
kabupaten cianjur,cibeber,0.0265780730897009,0.2962962962962963,0.0489913544668587,0.1098265895953757,0.1282051282051282,-6.9397838,107.1322319,0
kabupaten cianjur,cibinong,0.0232558139534883,0.0185185185185185,0.1181556195965417,0.2716763005780346,0.1794871794871795,-6.8599337,107.1473954,0
kabupaten cianjur,cidaun,0.0199335548172757,0.074074074074074,0.0648414985590778,0.2023121387283236,0.1538461538461538,-7.4905106,107.3453951,0
kabupaten cianjur,cijati,0.0299003322259136,0.0,0.0461095100864553,0.1271676300578034,0.1282051282051282,-7.2604386,107.0349386,0
kabupaten cianjur,cikadu,0.0,0.0,0.0446685878962536,0.1849710982658959,0.2564102564102564,-7.3227676,107.2564368,0
kabupaten cianjur,cikalongkulon,0.0099667774086378,0.037037037037037,0.0835734870317002,0.1329479768786127,0.1794871794871795,-6.7133126,107.2150384,0
kabupaten cianjur,cilaku,0.0166112956810631,0.1481481481481481,0.0706051873198847,0.0115606936416184,0.0,-6.8773679,107.1309149,0
kabupaten cianjur,cipanas,0.0166112956810631,0.037037037037037,0.0057636887608069,0.0867052023121387,0.1538461538461538,-6.7304753,107.0402563,0
kabupaten cianjur,ciranjang,0.0166112956810631,0.0925925925925925,0.0043227665706051,0.0,0.0512820512820512,-6.8132408,107.2514883,0
kabupaten cianjur,cugenang,0.0166112956810631,0.2777777777777778,0.2060518731988472,0.2716763005780346,0.1025641025641025,-6.7989122,107.0784751,0
kabupaten cianjur,gekbrong,0.0,0.0,0.0057636887608069,0.0,0.0,-6.8673362,107.0325409,0
kabupaten cianjur,haurwangi,0.0,0.1296296296296296,0.0259365994236311,0.0,0.0512820512820512,-6.8189401,107.3000845,0
kabupaten cianjur,kadupandak,0.0132890365448504,0.1296296296296296,0.0821325648414985,0.3236994219653179,0.2564102564102564,-7.2613266,107.0474378,0
kabupaten cianjur,karangtengah,0.0465116279069767,0.3703703703703703,0.1095100864553314,0.0173410404624277,0.1282051282051282,-7.2811086,107.0841246,0
kabupaten cianjur,leles,0.0431893687707641,0.1111111111111111,0.1181556195965417,0.2716763005780346,0.2564102564102564,-7.3729276,106.982177,0
kabupaten cianjur,mande,0.0498338870431893,0.2222222222222222,0.0720461095100864,0.2138728323699421,0.0769230769230769,-6.737017,107.248023,0
kabupaten cianjur,naringgul,0.0,0.0,0.0244956772334293,0.2369942196531791,0.0,-7.3342038,107.3280381,0
kabupaten cianjur,pacet,0.1029900332225913,0.1481481481481481,0.1123919308357348,0.0693641618497109,0.0512820512820512,-7.3471205,107.3982078,0
kabupaten cianjur,pagelaran,0.0066445182724252,0.0555555555555555,0.0922190201729106,0.2254335260115607,0.2051282051282051,-7.2022454,107.1433953,0
kabupaten cianjur,pasirkuda,0.0,0.1111111111111111,0.0576368876080691,0.1618497109826589,0.5128205128205128,-7.204514,107.207594,0
kabupaten cianjur,sindangbarang,0.0431893687707641,0.0,0.0360230547550432,0.1098265895953757,0.0,-7.4515657,107.1348739,0
kabupaten cianjur,sukaluyu,0.0099667774086378,0.0555555555555555,0.0043227665706051,0.0173410404624277,0.0512820512820512,-7.2923247,107.0126472,0
kabupaten cianjur,sukanagara,0.0431893687707641,0.2777777777777778,0.0403458213256484,0.1445086705202312,0.0256410256410256,-7.1008008,107.1292125,0
kabupaten cianjur,sukaresmi,0.0033222591362126,0.1296296296296296,0.0230547550432276,0.2138728323699421,0.2051282051282051,-7.154288,107.0516392,0
kabupaten cianjur,takokak,0.0265780730897009,0.1296296296296296,0.0216138328530259,0.1271676300578034,0.1538461538461538,-7.0515646,107.0006078,0
kabupaten cianjur,tanggeung,0.0066445182724252,0.0555555555555555,0.0288184438040345,0.1329479768786127,0.1025641025641025,-7.262166,107.119364,0
kabupaten cianjur,warungkondang,0.0033222591362126,0.1296296296296296,0.0417867435158501,0.0231213872832369,0.1025641025641025,-6.8695549,107.094925,0
kabupaten cirebon,arjawinangun,0.0232558139534883,0.0,0.0,0.0,0.0,-6.6468482,108.4092794,0
kabupaten cirebon,astanajapura,0.2159468438538206,0.0,0.0028818443804034,0.0,0.0,-6.8017964,108.63261,0
kabupaten cirebon,babakan,0.0132890365448504,0.0185185185185185,0.0,0.0,0.0,-6.8718909,108.7213096,0
kabupaten cirebon,beber,0.0,0.0,0.0,0.0,0.0,-6.8165567,108.5237937,0
kabupaten cirebon,ciledug,0.0764119601328903,0.0925925925925925,0.0,0.0,0.0,-6.9001235,108.749812,0
kabupaten cirebon,ciwaringin,0.0465116279069767,0.0,0.0,0.0173410404624277,0.0,-6.694891,108.3747029,0
kabupaten cirebon,depok,0.0,0.0,0.0,0.0,0.0,-6.7307393,108.4352783,0
kabupaten cirebon,dukupuntang,0.0,0.074074074074074,0.0,0.0520231213872832,0.0769230769230769,-6.7687321,108.4149646,0
kabupaten cirebon,gebang,0.2458471760797342,0.0185185185185185,0.0,0.0,0.0,-6.820937,108.7260129,0
kabupaten cirebon,gegesik,0.1262458471760797,0.0555555555555555,0.0,0.0,0.0,-6.5940534,108.4200005,0
kabupaten cirebon,gempol,0.0265780730897009,0.1111111111111111,0.0028818443804034,0.0057803468208092,0.0,-6.7045979,108.4185871,0
kabupaten cirebon,greged,0.0099667774086378,0.0,0.0028818443804034,0.0578034682080924,0.0,-6.820195,108.5595098,0
kabupaten cirebon,gunung jati,0.0930232558139534,0.1111111111111111,0.0,0.0,0.0256410256410256,-6.674259,108.542707,0
kabupaten cirebon,jamblang,0.0498338870431893,0.0925925925925925,0.0115273775216138,0.0,0.0512820512820512,-6.7059613,108.4489497,0
kabupaten cirebon,kaliwedi,0.0033222591362126,0.0,0.0,0.0,0.0256410256410256,-6.5960646,108.3826929,0
kabupaten cirebon,kapetakan,0.0166112956810631,0.074074074074074,0.0,0.0,0.0,-6.564707,108.5044634,0
kabupaten cirebon,karangsembung,0.0033222591362126,0.0555555555555555,0.0,0.0,0.0,-6.8451389,108.6500249,0
kabupaten cirebon,karangwareng,0.1063122923588039,0.037037037037037,0.0,0.0,0.0,-6.8673443,108.6446355,0
kabupaten cirebon,kedawung,0.1395348837209302,0.0185185185185185,0.0,0.0,0.0,-6.7127481,108.5320267,0
kabupaten cirebon,klangenan,0.0132890365448504,0.0,0.0,0.0,0.0,-6.6844667,108.4487966,0
kabupaten cirebon,lemahabang,0.1029900332225913,0.0555555555555555,0.0,0.0462427745664739,0.1794871794871795,-6.8202523,108.6360025,0
kabupaten cirebon,losari,0.0365448504983388,0.2037037037037037,0.0043227665706051,0.0,0.0512820512820512,-6.832347,108.781279,0
kabupaten cirebon,mundu,0.1162790697674418,0.1851851851851851,0.0,0.0404624277456647,0.0,-6.761217,108.597024,0
kabupaten cirebon,pabedilan,0.0631229235880398,0.0,0.0,0.0,0.0,-6.8569775,108.7603257,0
kabupaten cirebon,pabuaran,0.0465116279069767,0.0,0.0,0.0,0.0,-6.9051209,108.7257152,0
kabupaten cirebon,palimanan,0.0,0.0,0.0,0.0,0.1538461538461538,-6.707909,108.4331717,0
kabupaten cirebon,pangenan,0.0930232558139534,0.0,0.0,0.0,0.0,-6.8084777,108.6845592,0
kabupaten cirebon,panguragan,0.0365448504983388,0.0555555555555555,0.0,0.0,0.0,-6.6222252,108.4543351,0
kabupaten cirebon,pasaleman,0.0299003322259136,0.0,0.0,0.0173410404624277,0.0,-6.9236681,108.7323017,0
kabupaten cirebon,plered,0.1029900332225913,0.0,0.0,0.0,0.0,-6.688444,108.501371,0
kabupaten cirebon,plumbon,0.4152823920265781,0.0555555555555555,0.0,0.0,0.0,-6.7031397,108.473107,0
kabupaten cirebon,sedong,0.0099667774086378,0.0555555555555555,0.0086455331412103,0.0520231213872832,0.0769230769230769,-6.8662565,108.5852572,0
kabupaten cirebon,sumber,0.0,0.0555555555555555,0.0043227665706051,0.0693641618497109,0.0,-6.7574407,108.4811575,0
kabupaten cirebon,suranenggala,0.0332225913621262,0.0,0.0,0.0,0.0,-6.6167768,108.5221132,0
kabupaten cirebon,susukan,0.0564784053156146,0.2222222222222222,0.0028818443804034,0.0173410404624277,0.0,-6.6312115,108.3764269,0
kabupaten cirebon,susukan lebak,0.0033222591362126,0.1296296296296296,0.0,0.0578034682080924,0.0769230769230769,-6.8658143,108.6201862,0
kabupaten cirebon,talun,0.0398671096345514,0.0,0.0,0.0115606936416184,0.0,-6.77641,108.505375,0
kabupaten cirebon,tengah tani,0.0963455149501661,0.0,0.0,0.0,0.0,-6.706987,108.522739,0
kabupaten cirebon,waled,1.0,0.1666666666666666,0.0,0.0,0.0256410256410256,-6.9177436,108.7136573,-1
kabupaten cirebon,weru,0.0099667774086378,0.0,0.0,0.0,0.0,-6.7099397,108.5058314,0
kabupaten garut,banjarwangi,0.0730897009966777,0.0,0.1714697406340057,0.722543352601156,0.2564102564102564,-7.4369719,107.9088789,0
kabupaten garut,banyuresmi,0.0598006644518272,0.0,0.0,0.0115606936416184,0.0,-7.158997,107.937702,0
kabupaten garut,bayongbong,0.0531561461794019,0.074074074074074,0.0374639769452449,0.1618497109826589,0.1538461538461538,-7.248617,107.877963,0
kabupaten garut,bl. limbangan,0.0132890365448504,0.0,0.0028818443804034,0.1560693641618497,0.1538461538461538,-7.0308695,107.9709008,0
kabupaten garut,bungbulang,0.0,0.037037037037037,0.0605187319884726,0.4104046242774566,0.0769230769230769,-7.433216,107.698983,0
kabupaten garut,caringin,0.0,0.0,0.0028818443804034,0.0346820809248554,0.0,-7.511621,107.495817,0
kabupaten garut,cibalong,0.0531561461794019,0.0185185185185185,0.0576368876080691,0.1329479768786127,0.0256410256410256,-7.656773,107.84563,0
kabupaten garut,cibatu,0.0564784053156146,0.0,0.0086455331412103,0.0578034682080924,0.1538461538461538,-7.1013954,107.9787745,0
kabupaten garut,cibiuk,0.0,0.1111111111111111,0.0086455331412103,0.0115606936416184,0.1025641025641025,-7.081684,107.959753,0
kabupaten garut,cigedug,0.0199335548172757,0.0,0.0129682997118155,0.0462427745664739,0.0769230769230769,-7.319462,107.80594,0
kabupaten garut,cihurip,0.0,0.0555555555555555,0.0806916426512968,0.1502890173410404,0.0256410256410256,-7.486169,107.840742,0
kabupaten garut,cikajang,0.0963455149501661,0.0,0.0187319884726224,0.2658959537572254,0.0,-7.356596,107.8071209,0
kabupaten garut,cikelet,0.0797342192691029,0.037037037037037,0.0345821325648414,0.2023121387283236,0.1538461538461538,-7.577654,107.706286,0
kabupaten garut,cilawu,0.0033222591362126,0.1666666666666666,0.0677233429394812,0.5549132947976878,0.0512820512820512,-7.28072,107.9213739,0
kabupaten garut,cisewu,0.0099667774086378,0.1666666666666666,0.0936599423631123,0.3526011560693641,0.2051282051282051,-7.351647,107.50237,0
kabupaten garut,cisompet,0.0,0.037037037037037,0.0835734870317002,0.2369942196531791,0.8461538461538461,-7.523589,107.804589,1
kabupaten garut,cisurupan,0.0863787375415282,0.074074074074074,0.0533141210374639,0.1907514450867052,0.1025641025641025,-7.258792,107.77778,0
kabupaten garut,kadungora,0.0132890365448504,0.1111111111111111,0.0100864553314121,0.0693641618497109,0.3076923076923077,-7.068688,107.898967,0
kabupaten garut,karangpawitan,0.0564784053156146,0.0925925925925925,0.0547550432276657,0.1560693641618497,0.1025641025641025,-7.194635,107.948901,0
kabupaten garut,karangtengah,0.0398671096345514,0.0,0.0230547550432276,0.0809248554913294,0.0512820512820512,-7.1617367,108.0374195,0
kabupaten garut,kersamanah,0.0,0.0,0.0,0.0,0.0,-7.075684,108.037449,0
kabupaten garut,leles,0.2591362126245847,0.037037037037037,0.0057636887608069,0.0809248554913294,0.3846153846153846,-7.10914,107.892865,0
kabupaten garut,leuwigoong,0.0,0.0,0.0,0.0,0.0769230769230769,-7.0979947,107.9590264,0
kabupaten garut,malangbong,0.0431893687707641,0.1851851851851851,0.0489913544668587,0.3236994219653179,0.2051282051282051,-7.062571,108.061353,0
kabupaten garut,mekarmukti,0.0099667774086378,0.0555555555555555,0.0331412103746397,0.2254335260115607,0.0769230769230769,-7.538171,107.535553,0
kabupaten garut,pakenjeng,0.0099667774086378,0.1481481481481481,0.0994236311239193,0.3121387283236994,0.1794871794871795,-7.410533,107.731502,0
kabupaten garut,pameungpeuk,0.0863787375415282,0.1296296296296296,0.0172910662824207,0.0578034682080924,0.2307692307692307,-7.6404546,107.7245437,0
kabupaten garut,pamulihan,0.0,0.0555555555555555,0.0129682997118155,0.0751445086705202,0.0,-7.265605,107.776234,0
kabupaten garut,pangatikan,0.0,0.0925925925925925,0.0043227665706051,0.0693641618497109,0.2051282051282051,-7.1638939,107.994119,0
